ticker;timestamp;Open;High;Low;Close;Volume
CRH5;2025-03-10 08:55:00;12.123;12.113;12.123;12.112;353
CRH5;2025-03-10 09:00:00;12.113;12.137;12.134;12.13;46366
CRH5;2025-03-10 09:05:00;12.133;12.144;12.136;12.125;20884
CRH5;2025-03-10 09:10:00;12.126;12.13;12.129;12.124;21729
CRH5;2025-03-10 09:15:00;12.13;12.136;12.132;12.13;8073
CRH5;2025-03-10 09:20:00;12.132;12.14;12.132;12.134;5918
CRH5;2025-03-10 09:25:00;12.14;12.132;12.129;12.128;3865
CRH5;2025-03-10 09:30:00;12.128;12.128;12.114;12.101;21484
CRH5;2025-03-10 09:35:00;12.109;12.093;12.087;12.081;59737
CRH5;2025-03-10 09:40:00;12.081;12.099;12.089;12.095;20280
CRH5;2025-03-10 09:45:00;12.097;12.113;12.099;12.102;22417
CRH5;2025-03-10 09:50:00;12.111;12.117;12.114;12.109;14938
CRH5;2025-03-10 09:55:00;12.11;12.125;12.114;12.115;17255
CRH5;2025-03-10 10:00:00;12.123;12.157;12.155;12.15;172320
CRH5;2025-03-10 10:05:00;12.152;12.159;12.159;12.139;70659
CRH5;2025-03-10 10:10:00;12.155;12.162;12.159;12.153;57358
CRH5;2025-03-10 10:15:00;12.152;12.164;12.155;12.153;64055
CRH5;2025-03-10 10:20:00;12.164;12.182;12.178;12.18;91896
CRH5;2025-03-10 10:25:00;12.182;12.192;12.188;12.177;68225
CRH5;2025-03-10 10:30:00;12.182;12.172;12.163;12.162;91264
CRH5;2025-03-10 10:35:00;12.167;12.181;12.173;12.176;61740
CRH5;2025-03-10 10:40:00;12.177;12.18;12.178;12.171;18696
CRH5;2025-03-10 10:45:00;12.171;12.169;12.167;12.163;18626
CRH5;2025-03-10 10:50:00;12.169;12.164;12.142;12.143;98999
CRH5;2025-03-10 10:55:00;12.155;12.153;12.14;12.136;53552
CRH5;2025-03-10 11:00:00;12.137;12.153;12.138;12.136;56655
CRH5;2025-03-10 11:05:00;12.154;12.152;12.142;12.145;21834
CRH5;2025-03-10 11:10:00;12.151;12.165;12.148;12.153;35187
CRH5;2025-03-10 11:15:00;12.157;12.161;12.16;12.156;19735
CRH5;2025-03-10 11:20:00;12.159;12.161;12.158;12.135;41077
CRH5;2025-03-10 11:25:00;12.143;12.151;12.146;12.137;42327
CRH5;2025-03-10 11:30:00;12.139;12.148;12.14;12.144;60860
CRH5;2025-03-10 11:35:00;12.145;12.139;12.135;12.133;264285
CRH5;2025-03-10 11:40:00;12.135;12.135;12.134;12.13;155582
CRH5;2025-03-10 11:45:00;12.131;12.145;12.13;12.124;174907
CRH5;2025-03-10 11:50:00;12.129;12.15;12.144;12.145;113512
CRH5;2025-03-10 11:55:00;12.146;12.155;12.149;12.151;44211
CRH5;2025-03-10 12:00:00;12.155;12.159;12.156;12.15;38496
CRH5;2025-03-10 12:05:00;12.157;12.169;12.159;12.16;43503
CRH5;2025-03-10 12:10:00;12.162;12.178;12.17;12.175;42990
