8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T05:59:00Z;89850;89850;89850;89839;48;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:00:00Z;89850;89900;89991;89822;2565;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:01:00Z;89901;89915;89997;89900;1320;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:02:00Z;89920;89852;89938;89848;1132;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:03:00Z;89865;89861;89885;89853;507;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:04:00Z;89861;89979;89980;89859;807;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:05:00Z;89980;89914;89980;89863;1739;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:06:00Z;89901;89814;89915;89798;974;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:07:00Z;89813;89817;89840;89770;555;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:08:00Z;89840;89843;89878;89840;313;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:09:00Z;89866;89802;89867;89802;171;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:10:00Z;89810;89800;89828;89761;734;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:11:00Z;89808;89822;89822;89782;376;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:12:00Z;89821;89809;89823;89798;89;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:13:00Z;89814;89865;89875;89814;297;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:14:00Z;89864;89852;89877;89840;482;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:15:00Z;89855;89876;89888;89855;468;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:16:00Z;89884;89863;89885;89848;288;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:17:00Z;89863;89886;89900;89863;331;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:18:00Z;89885;89872;89900;89859;233;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:19:00Z;89871;89862;89888;89858;156;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:20:00Z;89862;89771;89866;89766;565;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:21:00Z;89772;89793;89824;89771;319;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:22:00Z;89809;89854;89854;89796;224;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:23:00Z;89847;89863;89863;89839;296;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:24:00Z;89868;89926;90000;89860;1075;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:25:00Z;89923;89984;89996;89917;1056;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:26:00Z;89982;89926;89988;89926;205;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:27:00Z;89926;89896;89926;89871;220;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:28:00Z;89895;89900;89918;89895;90;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:29:00Z;89907;89905;89907;89862;188;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:30:00Z;89904;89932;90000;89867;1087;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:31:00Z;89932;89951;89951;89919;422;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:32:00Z;89950;89917;89956;89904;259;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:33:00Z;89917;89893;89930;89892;104;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:34:00Z;89893;89870;89893;89870;207;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:35:00Z;89871;89863;89883;89863;239;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:36:00Z;89864;89956;89960;89863;447;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:37:00Z;89948;89929;89956;89918;210;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:38:00Z;89926;89919;89926;89906;91;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:39:00Z;89913;89897;89927;89890;271;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:40:00Z;89902;89902;89906;89875;619;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:41:00Z;89909;89877;89915;89875;993;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:42:00Z;89877;89862;89900;89862;423;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:43:00Z;89862;89875;89883;89862;177;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:44:00Z;89871;89858;89909;89857;911;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:45:00Z;89860;89846;89880;89846;377;
8f99f804-abc1-4339-8c51-521c3e78cd13;2025-02-27T06:46:00Z;89846;89840;89869;89840;285;
