ma_period_5min,ma_period_hourly,trailing_stop,pnl net,return,drawdown,total closed,won total,lost total,sharpe,sqn
55,51,0.03,-4752.871044320652,-0.0008087329679422597,5.731108159738003,86,22,64,-2.5892660029398007,-3.667645988409737
55,53,0.03,-4402.6371189391175,-0.0007508686390591098,5.579555135690357,84,22,62,-2.4401172360630734,-3.2158359296625862
55,55,0.03,-4346.232461031497,-0.0007405767586571195,5.4942595451240654,83,22,61,-2.56982564707679,-3.1550974347195213
55,57,0.03,-4282.892270874821,-0.0007289898619778614,5.436952845320612,80,21,59,-2.5795291917599763,-3.1924316849624996
55,59,0.03,-3991.509429784852,-0.0006798594668371179,5.301172125821431,79,21,58,-2.572047352032904,-2.9751244232335807
60,15,0.03,-6901.714925597317,-0.0011732383443391519,7.51669187624814,120,25,95,-2.145066610219387,-5.191518556606438
60,17,0.03,-7227.522224281456,-0.0012216647454290843,7.661627195737051,121,25,96,-2.1519202341206394,-5.37476923325152
60,19,0.03,-6985.73392827584,-0.0011843187400795937,7.198875618998727,117,25,92,-2.119809663595146,-5.185730573684238
60,21,0.03,-6786.7604309589515,-0.001161924466011529,7.031054882986654,115,24,91,-2.113968004571679,-4.904400047448132
60,23,0.03,-6042.791095746046,-0.0010192115662448424,6.469003037514045,107,23,84,-2.340452061950239,-4.417348596740664
60,25,0.03,-5815.505006866251,-0.0009742231046553676,6.331096653044321,103,22,81,-2.3670819245280774,-4.122448719623305
60,27,0.03,-5399.469507191207,-0.0008991862388272492,6.485311802309739,101,22,79,-2.4709813823441884,-4.010685409891897
60,29,0.03,-5247.172958593641,-0.0008725497045376218,6.172756867638865,99,22,77,-2.5338956862140036,-4.042725804180004
60,31,0.03,-4943.359796965691,-0.0008188954493962636,5.795149690840475,96,21,75,-2.592582724681663,-3.8265454846222924
60,33,0.03,-4495.949166085332,-0.0007557156211004679,5.55619819323899,93,21,72,-2.6102137409377413,-3.455241800090104
60,35,0.03,-4533.245889800936,-0.0007651334090874865,5.5193177739474555,92,22,70,-2.623109054683562,-3.4818828047949277
60,37,0.03,-4681.948187879778,-0.0007968338767675239,5.841727333552797,91,21,70,-2.587414023152423,-3.6719044613088276
60,39,0.03,-4684.625855109797,-0.0008091790408442275,5.8899260091177394,90,21,69,-2.6043745448006073,-3.6647894394726257
60,41,0.03,-4944.616313865731,-0.0008537801413561903,5.971353208237487,90,20,70,-2.6213536773668378,-3.910011236265188
60,43,0.03,-4970.51553325035,-0.0008571823909282514,5.985788219798657,91,20,71,-2.6130350656630887,-3.9214057647244736
60,45,0.03,-5026.7579396436695,-0.0008548289919981653,6.02375472923913,90,20,70,-2.6099234010415717,-3.9346439941649636
60,47,0.03,-4953.680544235674,-0.000845602904055545,5.955592796194308,89,20,69,-2.5402658400038702,-3.8864118075130616
60,49,0.03,-4753.57098553767,-0.0008111501870093897,5.669787772882592,86,20,66,-2.6111036303670874,-3.7546177101850526
60,51,0.03,-4795.729617629688,-0.0008182958973484714,5.717054679582988,86,21,65,-2.616582254312924,-3.731259868259715
60,53,0.03,-4430.7318041494445,-0.0007580143166182119,5.581070552793507,84,21,63,-2.4556622972647046,-3.2553054349983794
60,55,0.03,-4374.374785305188,-0.0007477261662168657,5.512912092359531,83,21,62,-2.5824228240212004,-3.194544641119562
60,57,0.03,-4337.500820732862,-0.0007406588420269169,5.471727222452893,80,20,60,-2.586522975009692,-3.2509700818244336
60,59,0.03,-4046.7603710510166,-0.0006916625242275498,5.346014699319656,79,20,59,-2.5802989800403386,-3.0296566392261375
