ticker;timestamp;Open;High;Low;Close;Volume
GAZP;2024-10-01 04:00:00;138.49;138.49;138.19;138.32;7087
GAZP;2024-10-01 05:00:00;138.42;138.54;138.26;138.29;6207
GAZP;2024-10-01 06:00:00;138.29;138.49;137.9;137.9;13647
GAZP;2024-10-01 07:00:00;137.9;138.85;137.41;137.35;1411768
GAZP;2024-10-01 08:00:00;137.36;137.71;136.43;136.4;1097525
GAZP;2024-10-01 09:00:00;136.53;137.65;135.88;137.32;1009593
GAZP;2024-10-01 10:00:00;137.36;138.34;137.0;137.75;868580
GAZP;2024-10-01 11:00:00;137.76;138.03;136.03;136.84;1190902
GAZP;2024-10-01 12:00:00;137.02;136.92;136.23;136.22;339349
GAZP;2024-10-01 13:00:00;136.29;136.42;135.01;136.13;1267131
GAZP;2024-10-01 14:00:00;136.17;136.7;135.46;135.89;561522
GAZP;2024-10-01 15:00:00;135.9;135.95;134.9;134.9;517507
GAZP;2024-10-01 16:00:00;134.9;135.13;134.52;134.94;448328
GAZP;2024-10-01 17:00:00;134.95;136.16;135.01;135.23;520907
GAZP;2024-10-01 18:00:00;135.26;135.8;134.79;135.77;370894
GAZP;2024-10-01 19:00:00;135.77;136.04;135.64;135.83;135323
GAZP;2024-10-01 20:00:00;135.86;136.21;135.7;136.1;107191
GAZP;2024-10-02 04:00:00;136.5;137.0;136.04;136.23;6416
GAZP;2024-10-02 05:00:00;136.39;136.8;136.1;135.93;9532
GAZP;2024-10-02 06:00:00;136.1;136.74;136.12;136.22;9498
GAZP;2024-10-02 07:00:00;136.21;137.1;135.8;136.79;831594
GAZP;2024-10-02 08:00:00;136.89;137.12;136.29;136.5;437807
GAZP;2024-10-02 09:00:00;136.54;136.63;135.4;135.61;420723
GAZP;2024-10-02 10:00:00;135.62;136.03;135.56;135.59;272484
GAZP;2024-10-02 11:00:00;135.61;135.77;135.05;135.0;324505
GAZP;2024-10-02 12:00:00;135.04;135.28;134.08;134.0;677552
GAZP;2024-10-02 13:00:00;134.02;134.18;133.54;134.06;713829
GAZP;2024-10-02 14:00:00;134.08;134.29;132.27;132.23;1368362
GAZP;2024-10-02 15:00:00;132.33;132.54;131.78;132.27;711122
GAZP;2024-10-02 16:00:00;132.45;132.58;131.81;132.03;357498
GAZP;2024-10-02 17:00:00;132.14;132.4;131.94;132.06;131875
GAZP;2024-10-02 18:00:00;132.06;132.79;131.9;132.62;189002
GAZP;2024-10-02 19:00:00;132.63;132.7;132.27;132.44;104054
GAZP;2024-10-02 20:00:00;132.45;132.46;132.1;132.1;135600
GAZP;2024-10-03 04:00:00;132.72;132.72;131.98;132.18;3693
GAZP;2024-10-03 05:00:00;132.43;132.43;131.55;131.66;13393
GAZP;2024-10-03 06:00:00;131.67;131.72;131.36;131.6;10808
GAZP;2024-10-03 07:00:00;131.59;132.4;130.85;131.17;1266726
GAZP;2024-10-03 08:00:00;131.22;131.61;131.05;130.88;424675
GAZP;2024-10-03 09:00:00;131.05;131.38;130.7;130.85;398646
GAZP;2024-10-03 10:00:00;130.95;131.13;130.45;130.69;370784
GAZP;2024-10-03 11:00:00;130.72;131.1;130.53;130.86;272010
GAZP;2024-10-03 12:00:00;130.96;133.13;131.0;132.33;985076
GAZP;2024-10-03 13:00:00;132.46;133.89;131.92;133.54;730430
GAZP;2024-10-03 14:00:00;133.58;134.06;133.22;133.01;486691
GAZP;2024-10-03 15:00:00;133.01;133.26;132.47;133.11;319627
GAZP;2024-10-03 16:00:00;133.05;134.02;133.05;133.71;185465
GAZP;2024-10-03 17:00:00;133.7;133.92;133.63;133.62;91082
GAZP;2024-10-03 18:00:00;133.64;134.13;133.61;134.07;97077
