datetime	open	high	low	close	volume
17.10.2024 00:00	34.97	35.06	32.85	32.99	2957051
18.10.2024 00:00	32.99	34.89	32.77	33.6	1559141
21.10.2024 00:00	33.99	34.14	33.1	33.99	438636
22.10.2024 00:00	33.99	33.99	33.49	33.81	262011
23.10.2024 00:00	33.81	34.17	32.92	33.17	296328
24.10.2024 00:00	33.17	33.35	32.95	33.06	150102
25.10.2024 00:00	33.24	33.32	30.69	31.1	501812
28.10.2024 00:00	30.8	30.990000000000002	29.490000000000002	29.62	217749
29.10.2024 00:00	29.62	30.23	28.53	30.21	190933
30.10.2024 00:00	30.39	30.990000000000002	29.63	30.240000000000002	77387
31.10.2024 00:00	30.19	30.23	29.400000000000002	29.69	156488
01.11.2024 00:00	29.990000000000002	29.990000000000002	29.3	29.62	85254
02.11.2024 00:00	29.62	29.76	29.3	29.490000000000002	102603
05.11.2024 00:00	29.560000000000002	29.580000000000002	29.26	29.490000000000002	66362
06.11.2024 00:00	29.990000000000002	29.990000000000002	28.92	29.37	140383
07.11.2024 00:00	29.37	29.990000000000002	28.76	29.22	135732
08.11.2024 00:00	29.6	30.35	28.51	30.32	122036
11.11.2024 00:00	30.96	31.490000000000002	30.490000000000002	31.07	163006
12.11.2024 00:00	31.35	31.35	30.28	30.47	54147
13.11.2024 00:00	30.490000000000002	30.830000000000002	30.19	30.26	51579
14.11.2024 00:00	30.19	30.44	29.63	29.69	60083
15.11.2024 00:00	29.69	30.150000000000002	29.6	29.67	37197
18.11.2024 00:00	29.63	29.98	29.17	29.19	75051
19.11.2024 00:00	29.19	29.94	28.8	28.900000000000002	135333
20.11.2024 00:00	29.080000000000002	30.96	28.310000000000002	28.39	303693
21.11.2024 00:00	28.51	28.96	27.69	28.080000000000002	178925
22.11.2024 00:00	28.13	28.8	27.990000000000002	28.28	83471
25.11.2024 00:00	28.310000000000002	28.580000000000002	27.3	27.63	161029
26.11.2024 00:00	27.060000000000002	27.48	26.01	26.28	227578
27.11.2024 00:00	26.35	27.3	25.55	26.21	187616
28.11.2024 00:00	26.48	27.12	26.42	26.69	114499
29.11.2024 00:00	26.740000000000002	27.85	26.490000000000002	27.39	87122
02.12.2024 00:00	27.39	28.87	27.39	28.42	128124
03.12.2024 00:00	28.42	28.740000000000002	27.67	28.22	133977
04.12.2024 00:00	28.42	29.990000000000002	28.42	28.89	153096
05.12.2024 00:00	28.89	32.63	28.89	31.28	552556
06.12.2024 00:00	31.39	33.89	30.69	32.1	865877
09.12.2024 00:00	31.89	32.79	30.98	32.1	185568
10.12.2024 00:00	32.1	32.39	29.71	30.47	193743
11.12.2024 00:00	30.47	32.1	30.47	31.03	145654
12.12.2024 00:00	31.1	33.99	31.07	31.19	343257
13.12.2024 00:00	31.490000000000002	31.69	30.47	30.990000000000002	92388
16.12.2024 00:00	31.19	32.96	29.88	29.98	230288
17.12.2024 00:00	29.85	31.080000000000002	29.62	29.990000000000002	116420
18.12.2024 00:00	30.3	31.38	29.76	30.35	137799
19.12.2024 00:00	30.72	31.69	30.13	31.19	156280
20.12.2024 00:00	31.19	33.1	31.17	32.89	272685
23.12.2024 00:00	33.6	33.96	31.85	33.11	274498
24.12.2024 00:00	33.57	33.71	32.97	33.17	136104
25.12.2024 00:00	33.17	33.39	32.99	33.24	140927
26.12.2024 00:00	33.24	34.95	33.2	34.81	490698
27.12.2024 00:00	34.85	34.99	34.34	34.5	198795
28.12.2024 00:00	34.49	34.89	33.88	34.89	161204
30.12.2024 00:00	35.1	46.67	34.9	41.46	2002314
03.01.2025 00:00	41.7	56.52	41.56	47.99	4031185
06.01.2025 00:00	48.99	54.56	48.1	52.28	2955134
08.01.2025 00:00	53.7	55.67	48.28	50.24	2185931
09.01.2025 00:00	50.35	50.49	41.99	41.99	1925394
10.01.2025 00:00	42.35	47.06	42.35	43.11	1878764
13.01.2025 00:00	44.47	44.6	40.39	42.25	983832
14.01.2025 00:00	42.02	43.89	41.34	42.56	768271
15.01.2025 00:00	42.6	43.17	41.6	42.03	469169
16.01.2025 00:00	42.14	42.99	41.54	42.02	543949
17.01.2025 00:00	42.02	42.34	40.64	40.78	716101
20.01.2025 00:00	41.6	41.6	39.21	39.63	897331
21.01.2025 00:00	39.63	40.28	39.21	39.89	222546
22.01.2025 00:00	40.28	42.95	40.24	42.81	1641867
23.01.2025 00:00	42.95	44.75	42.13	43.0	898763
24.01.2025 00:00	43.06	43.35	42.34	42.53	330847
27.01.2025 00:00	42.85	43.14	41.2	42.18	238061
28.01.2025 00:00	42.18	42.56	40.28	41.97	271500
29.01.2025 00:00	42.04	42.92	41.53	41.9	224735
30.01.2025 00:00	41.7	42.67	41.2	42.49	190181
31.01.2025 00:00	42.57	42.88	42.29	42.56	316511
03.02.2025 00:00	42.56	44.6	42.56	43.42	641664
04.02.2025 00:00	43.52	44.2	42.6	42.99	337350
05.02.2025 00:00	42.78	43.99	42.49	43.49	271340
06.02.2025 00:00	43.7	47.78	43.49	46.97	2117411
07.02.2025 00:00	47.52	49.85	45.49	48.2	1788243
10.02.2025 00:00	48.7	49.79	46.28	47.54	826662
11.02.2025 00:00	47.54	48.39	46.29	47.88	487256
12.02.2025 00:00	47.99	48.95	47.17	47.49	486009
13.02.2025 00:00	49.99	50.28	47.89	48.14	543375
14.02.2025 00:00	49.14	51.88	48.25	50.95	1823024
17.02.2025 00:00	51.2	55.7	51.04	54.49	1243322
18.02.2025 00:00	54.49	57.39	52.59	53.18	1482898
19.02.2025 00:00	53.24	55.89	53.24	55.27	594996
20.02.2025 00:00	55.99	57.99	55.27	57.81	775399
21.02.2025 00:00	58.54	63.71	58.15	61.77	2622436
24.02.2025 00:00	62.7	63.7	59.99	60.81	967780
25.02.2025 00:00	61.99	62.39	57.67	59.13	826720
26.02.2025 00:00	59.14	60.18	55.89	56.99	714478
27.02.2025 00:00	56.99	57.2	51.99	55.49	926821
28.02.2025 00:00	55.2	55.45	53.2	55.11	259983
03.03.2025 00:00	55.11	58.7	52.56	56.79	806416
04.03.2025 00:00	57.99	59.43	56.79	56.99	400011
05.03.2025 00:00	57.29	58.17	56.85	56.99	186972
06.03.2025 00:00	56.99	57.6	55.6	56.39	166398
07.03.2025 00:00	56.61	57.56	55.14	55.5	202016
10.03.2025 00:00	56.52	57.49	56.39	56.67	159821
11.03.2025 00:00	56.45	56.9	55.6	56.14	123320
12.03.2025 00:00	55.99	55.99	53.85	55.13	200439
13.03.2025 00:00	54.99	55.06	52.88	53.7	228214
14.03.2025 00:00	54.49	55.52	53.84	55.4	127143
17.03.2025 00:00	56.99	57.96	55.79	57.2	337783
18.03.2025 00:00	57.64	57.82	55.99	56.53	221695
19.03.2025 00:00	56.49	57.61	55.54	56.81	315183
20.03.2025 00:00	56.89	57.49	56.42	56.85	114586
21.03.2025 00:00	56.92	57.17	55.49	56.36	128070
24.03.2025 00:00	56.49	57.1	56.36	56.7	78007
25.03.2025 00:00	56.68	57.2	55.7	56.38	110703
26.03.2025 00:00	56.7	56.79	55.49	55.74	93837
27.03.2025 00:00	55.49	55.49	53.02	53.78	210204
28.03.2025 00:00	52.99	53.42	50.52	52.59	242164
31.03.2025 00:00	52.59	54.99	50.42	52.04	182470
01.04.2025 00:00	52.64	53.17	50.53	51.49	126445
02.04.2025 00:00	51.49	52.39	50.04	51.1	67642
03.04.2025 00:00	51.22	51.95	48.6	49.57	126534
04.04.2025 00:00	49.7	53.88	49.57	51.07	426054
07.04.2025 00:00	48.99	50.57	45.7	50.2	320743
08.04.2025 00:00	50.85	52.63	50.49	51.09	156118
09.04.2025 00:00	50.88	51.2	47.53	49.06	160998
10.04.2025 00:00	53.28	53.28	49.99	51.28	177192
11.04.2025 00:00	51.28	52.88	51.13	52.03	161308
12.04.2025 00:00	52.03	52.7	52.03	52.57	19046
13.04.2025 00:00	52.45	52.85	52.45	52.64	17013
14.04.2025 00:00	52.85	52.85	50.6	50.7	118566
15.04.2025 00:00	50.71	51.6	50.71	51.2	65527
16.04.2025 00:00	51.2	51.96	50.74	51.6	69355
17.04.2025 00:00	51.6	56.99	51.6	55.52	717725
18.04.2025 00:00	55.2	56.81	52.74	55.14	250165
21.04.2025 00:00	55.2	57.45	55.2	56.88	304083
22.04.2025 00:00	56.9	57.99	55.81	56.92	343243
23.04.2025 00:00	56.96	57.7	55.42	56.47	215812
24.04.2025 00:00	56.7	57.99	54.11	55.85	392643
25.04.2025 00:00	56.07	56.88	55.6	56.0	181022
26.04.2025 00:00	56.0	56.29	55.79	56.04	17750
27.04.2025 00:00	56.2	56.24	56.0	56.2	12668
28.04.2025 00:00	56.28	56.54	54.13	54.96	243030
29.04.2025 00:00	54.97	56.1	52.28	53.24	413932
30.04.2025 00:00	53.04	54.71	52.64	53.14	153600
02.05.2025 00:00	53.14	53.63	51.1	51.78	100199
03.05.2025 00:00	51.49	53.17	51.49	52.24	35447
04.05.2025 00:00	52.29	52.79	52.02	52.24	16322
05.05.2025 00:00	52.24	52.81	49.99	51.06	216687
06.05.2025 00:00	51.31	52.39	50.56	51.65	150607
07.05.2025 00:00	51.65	51.99	50.99	51.18	109620
08.05.2025 00:00	51.25	51.38	50.85	51.29	69832
10.05.2025 00:00	51.29	51.6	51.07	51.34	10198
11.05.2025 00:00	51.39	51.77	51.39	51.74	18496
12.05.2025 00:00	51.72	53.39	51.6	52.65	156008
13.05.2025 00:00	52.54	52.99	52.29	52.4	81838
14.05.2025 00:00	52.4	52.74	48.74	50.6	267790
15.05.2025 00:00	50.74	51.21	49.15	50.95	147541
16.05.2025 00:00	50.95	50.95	49.02	50.06	165668
17.05.2025 00:00	50.4	50.49	50.03	50.39	10030
18.05.2025 00:00	50.39	50.71	50.29	50.61	14379
19.05.2025 00:00	50.88	50.88	49.39	49.89	185708
20.05.2025 00:00	50.03	50.03	48.78	49.46	134146
21.05.2025 00:00	49.49	49.65	48.49	48.77	110815
22.05.2025 00:00	48.77	49.99	46.49	48.74	370118
