datetime	open	high	low	close	volume
07.03.2018 00:00	0.185	0.195	0.185	0.195	6
12.03.2018 00:00	0.2	0.2	0.195	0.2	3
13.03.2018 00:00	0.195	0.2	0.195	0.195	3
14.03.2018 00:00	0.195	0.195	0.185	0.195	7
15.03.2018 00:00	0.185	0.185	0.185	0.185	1
16.03.2018 00:00	0.185	0.185	0.185	0.185	10
19.03.2018 00:00	0.195	0.2	0.195	0.2	25
20.03.2018 00:00	0.2	0.2	0.2	0.2	4
21.03.2018 00:00	0.2	0.2	0.2	0.2	4
22.03.2018 00:00	0.2	0.2	0.2	0.2	5
23.03.2018 00:00	0.2	0.2	0.2	0.2	3
26.03.2018 00:00	0.2	0.21	0.2	0.2	27
27.03.2018 00:00	0.2	0.21	0.2	0.21	42
29.03.2018 00:00	0.2	0.2	0.2	0.2	2
02.04.2018 00:00	0.21	0.225	0.20500000000000002	0.21	5
03.04.2018 00:00	0.21	0.23	0.2	0.20500000000000002	75
04.04.2018 00:00	0.2	0.23	0.2	0.21	4
05.04.2018 00:00	0.23	0.23	0.215	0.225	5
06.04.2018 00:00	0.23	0.23	0.2	0.215	69
09.04.2018 00:00	0.23500000000000001	0.23500000000000001	0.2	0.20500000000000002	8
10.04.2018 00:00	0.165	0.245	0.165	0.185	32
11.04.2018 00:00	0.2	0.2	0.13	0.195	526
12.04.2018 00:00	0.195	0.2	0.165	0.195	69
13.04.2018 00:00	0.195	0.2	0.195	0.2	27
17.04.2018 00:00	0.185	0.185	0.18	0.18	10
18.04.2018 00:00	0.18	0.185	0.17	0.18	14
19.04.2018 00:00	0.17500000000000002	0.18	0.17500000000000002	0.17500000000000002	1
20.04.2018 00:00	0.185	0.185	0.18	0.18	2
24.04.2018 00:00	0.17	0.185	0.17	0.17500000000000002	4
26.04.2018 00:00	0.17	0.26	0.17	0.18	7
27.04.2018 00:00	0.18	0.33	0.17	0.26	419
28.04.2018 00:00	0.26	0.34	0.26	0.26	359
30.04.2018 00:00	0.28	0.3	0.265	0.28500000000000003	41
02.05.2018 00:00	0.275	0.295	0.275	0.295	5
03.05.2018 00:00	0.275	0.275	0.245	0.275	21
04.05.2018 00:00	0.25	0.27	0.23	0.265	28
07.05.2018 00:00	0.23	0.275	0.225	0.23500000000000001	29
08.05.2018 00:00	0.23	0.25	0.23	0.25	30
10.05.2018 00:00	0.28	0.28500000000000003	0.26	0.28	52
11.05.2018 00:00	0.245	0.28500000000000003	0.245	0.28500000000000003	34
14.05.2018 00:00	0.25	0.28	0.24	0.245	32
15.05.2018 00:00	0.26	0.26	0.24	0.24	8
17.05.2018 00:00	0.23	0.25	0.23	0.25	2
18.05.2018 00:00	0.25	0.25	0.24	0.24	10
22.05.2018 00:00	0.225	0.23	0.225	0.23	7
23.05.2018 00:00	0.23	0.23	0.21	0.215	17
24.05.2018 00:00	0.215	0.215	0.20500000000000002	0.215	8
25.05.2018 00:00	0.215	0.215	0.215	0.215	8
28.05.2018 00:00	0.20500000000000002	0.20500000000000002	0.20500000000000002	0.20500000000000002	1
