ma_period_5min,ma_period_hourly,trailing_stop,pnl net,return,drawdown,total closed,won total,lost total,sharpe,sqn
10,5,0.05,-47.07236757207795,0.000146072384865575,2.559567999175298,25,9,16,-2.2381631470526706,-0.02920407877492897
10,8,0.05,-511.1774565206913,5.019822541837312e-05,2.642512472521468,24,9,15,-2.3756731874777164,-0.402852951693569
10,11,0.05,-833.9956592184986,-3.025336408409635e-05,2.4060236488760336,23,7,16,-2.473524925812954,-0.6918486268035536
10,14,0.05,-441.9989054307247,4.37005936360593e-05,1.7027677997255326,19,7,12,-2.8308138362454414,-0.46699787118530234
10,17,0.05,-338.2044429436386,9.526921552447938e-05,1.474545905867994,19,6,13,-2.8844047630998517,-0.33529895897283246
10,20,0.05,-690.9043045506048,2.7849147976073276e-11,1.7110855271550713,20,6,14,-2.8857977945855966,-0.621687430458835
10,23,0.05,-519.1087409248015,-4.298145334903565e-05,1.9241296025650458,19,6,13,-2.8256760058503834,-0.4037792280918289
10,26,0.05,-478.2352397757655,-8.655936719987027e-06,1.813071161457982,19,5,14,-2.951325536421801,-0.3386567652278464
10,29,0.05,-500.44245134046776,-5.749363851445548e-05,1.59692880377863,19,5,14,-2.9415922109486003,-0.3381391932843231
10,32,0.05,-1567.5132002200103,-0.0002868709802799033,1.8455586613291926,19,5,14,-3.1339375802932445,-1.8796784598619405
10,35,0.05,-994.8844388161615,-0.00011938212709697593,1.7481466086684774,18,5,13,-3.145124619106064,-1.0218596995126852
10,38,0.05,-534.8741043872257,-5.1056576712756605e-05,2.0200965860975604,18,4,14,-2.850900795109536,-0.42932502230964326
10,41,0.05,-763.0138720963267,-9.064452661466837e-05,2.084614319258296,17,4,13,-2.9405080409191697,-0.735987906965683
10,44,0.05,-752.3483507216844,-9.391749972268075e-05,1.7602675412493938,16,4,12,-3.00285199461941,-0.9643663084552191
10,47,0.05,-331.523083997567,-1.339300094704576e-05,1.8685429608657895,16,4,12,-2.523682705307909,-0.31527577782748717
10,50,0.05,-988.5053955019378,-0.00014437624613741458,1.7689439578786434,15,3,12,-3.1679413076047602,-1.5373616564659371
10,53,0.05,-774.5061448477549,-9.077550117251177e-05,1.6598006198115516,15,3,12,-2.9071800327426893,-0.927302209639413
10,56,0.05,-914.2513979673948,-0.00011644800342646097,1.4503044676873038,15,3,12,-3.1692086421194854,-1.4012884053099215
10,59,0.05,-739.1636501106476,-0.00010142216814994112,1.745607762370003,16,3,13,-2.9130330601650676,-0.8440589022185232
20,5,0.05,123.58373676375817,0.00017835921107514584,2.4383123016147885,24,9,15,-2.2927691842901883,0.0771622424172081
20,8,0.05,-590.8274485113226,3.4145209246528144e-05,2.6863336561020112,24,9,15,-2.383806966289433,-0.47189164461360034
20,11,0.05,-1469.682828665239,-0.0001529288255401344,2.6430806681012373,23,7,16,-2.6017067494230983,-1.3962452334440925
20,14,0.05,-354.36874045414834,6.323626264486696e-05,1.704776534980909,19,8,11,-2.7758679369751906,-0.37252903774233426
20,17,0.05,-387.2009239608232,8.552986073870953e-05,1.4913993996830448,19,6,13,-2.8481426429469714,-0.3740077229857065
20,20,0.05,-599.3849871959003,2.0371187369312315e-05,1.6349065710664412,20,6,14,-2.8183793337523153,-0.5244509269578362
20,23,0.05,-331.8294894940842,-4.84853501527709e-06,1.445248416258896,19,6,13,-3.029039481572335,-0.24502590515746137
20,26,0.05,-431.3605756357356,4.794655026756184e-06,1.7997219318663604,19,5,14,-2.938063084582267,-0.3070458725886419
20,29,0.05,-525.5588805174978,-6.35601065790323e-05,1.6203969805246967,19,5,14,-2.9310815401280976,-0.35464440218443105
20,32,0.05,-1479.116507972089,-0.00026942287628031953,1.8537636477582877,19,5,14,-3.1040862052316913,-1.7431837718794125
20,35,0.05,-947.925002565448,-0.00012327678574227936,1.8053946032880992,18,5,13,-3.0766892650670785,-0.9902802177066968
20,38,0.05,-450.402452907316,-3.478576606609366e-05,1.9671696294056502,18,4,14,-2.7833361946760515,-0.36377886741074195
20,41,0.05,-854.7377739425931,-0.00011087700344972992,2.1309855310388457,17,4,13,-2.909180801506811,-0.8464571757027903
20,44,0.05,-774.6656673199084,-0.0001068247833125774,1.8328311423109533,16,4,12,-3.0322542811855375,-0.9459151412392023
20,47,0.05,-254.46880583756183,-1.1244747133773585e-06,1.765349080754552,16,4,12,-2.5046480471270516,-0.24383616091598395
20,50,0.05,-842.3194666968815,-0.00011651079539502517,1.6639195569611047,15,3,12,-3.041892869234699,-1.4191190642416955
20,53,0.05,-714.014747529932,-7.740611744626477e-05,1.6072719187234383,15,4,11,-2.9313282634079236,-0.870179183108103
20,56,0.05,-876.5926816062915,-9.83840581434937e-05,1.4848974310672025,15,4,11,-3.017028733426465,-1.1508316184197909
20,59,0.05,-742.5312218526057,-0.00010314950737393827,1.7573581959309819,16,4,12,-2.9025802282491755,-0.8441996190901215
30,5,0.05,-92.5446022856681,0.00013343746453617188,2.544284303628746,25,9,16,-2.2561485753081927,-0.05744899556116659
30,8,0.05,-631.9322706299881,3.035623276523683e-05,2.671818268117275,24,9,15,-2.4164275222098146,-0.5263772340360062
30,11,0.05,-1254.8299170505497,-0.0001089654196160208,2.5630109710910176,23,7,16,-2.6342490149659734,-1.146931864437438
30,14,0.05,-397.8922040037095,5.384426889081453e-05,1.6887097190704465,19,7,12,-2.858484258222131,-0.43033051953108703
30,17,0.05,-410.6115947889381,7.950522493824214e-05,1.4713463831752072,19,6,13,-2.9168808054013144,-0.41256159030601036
30,20,0.05,-621.7027340167828,1.5734812010824112e-05,1.622798493021672,20,6,14,-2.8670054306532626,-0.5649695593703555
30,23,0.05,-361.7450392583319,-1.0987863492388007e-05,1.451151627640564,19,6,13,-3.0346314119439235,-0.26834296823674453
30,26,0.05,-386.1685392598956,1.2161063176113218e-05,1.8245894486861365,19,5,14,-2.9078228211949524,-0.27501924845856374
30,29,0.05,-605.7893393245765,-7.966738412823671e-05,1.7593982203103098,19,5,14,-2.890419291037541,-0.40702540168967016
