ma_period_5min,ma_period_hourly,trailing_stop,pnl net,return,drawdown,total closed,won total,lost total,sharpe,sqn
10,10,0.03,-1359.3285134729658,-0.0002771245939828929,5.609881698961326,146,52,94,-1.0736482586940854,-0.6179402361730439
10,20,0.03,-2147.085838347817,-0.00041373875492256617,5.787451001089561,134,49,85,-1.1142447019917725,-1.0423810852339759
10,30,0.03,795.3377451009526,8.059722323730948e-05,4.910645555605071,116,45,71,-1.1528437685813502,0.4068277115265463
10,40,0.03,283.2990170519022,-1.489182517669548e-06,4.774425455592309,103,43,60,-1.1524727196833908,0.15017899513327082
10,50,0.03,1023.6475776156765,0.00012480518263327886,5.0989240478940525,90,35,55,-1.1567733878328699,0.5586796633934118
20,10,0.03,-1472.1432188467263,-0.00029297698387077394,5.055860092148694,143,50,93,-1.087958335220869,-0.6813891466973163
20,20,0.03,-3107.350901660979,-0.0005786941027495026,6.13390057733556,133,47,86,-1.1770062418036926,-1.6024265425352044
20,30,0.03,565.7297276124378,4.05663007665473e-05,4.571318708925341,113,44,69,-1.1855052320923885,0.3052680022832442
20,40,0.03,-157.3870877043354,-6.811415660126114e-05,4.467643557635899,104,41,63,-1.1529279850658791,-0.08443030775527487
20,50,0.03,614.6034304287157,6.367637074587281e-05,4.927296993248097,89,34,55,-1.1902945535825245,0.3395865119781704
30,10,0.03,-1670.7532320192563,-0.00035436320134466274,4.679067645132629,136,45,91,-1.104438903964036,-0.7855329210544199
30,20,0.03,-2685.711967287588,-0.0005340527825318981,5.3708096245208,127,43,84,-1.109666935010275,-1.3222596834401308
30,30,0.03,647.1246822117778,2.7173975668620408e-05,4.625659033335147,106,40,66,-1.1648425849012265,0.3430106976530959
30,40,0.03,-826.5490336117198,-0.00020958968203732236,4.551947201624419,98,37,61,-1.2238155291659856,-0.5010671905591468
30,50,0.03,96.33207832902889,-6.304465303924527e-05,4.902907716950066,83,31,52,-1.223733762504438,0.05978879525574155
40,10,0.03,-1431.935961903619,-0.0003101420584112802,4.672313008438679,132,45,87,-1.1087131206961052,-0.6672854396499244
40,20,0.03,-2876.2394360869703,-0.0005612640616714584,5.766977436597007,121,41,80,-1.1644157636065287,-1.4517409343774366
40,30,0.03,478.7205896813236,8.88132608297129e-06,4.457143722153116,103,39,64,-1.220111692960342,0.2608460120352523
40,40,0.03,-620.4647334608999,-0.00017020146669778502,4.458218884740463,96,38,58,-1.218223088914725,-0.37731582693923194
40,50,0.03,283.87540270554115,-2.5483478223199274e-05,4.814224316155926,82,31,51,-1.2315134618431987,0.17436419457212812
50,10,0.03,-989.094072759556,-0.0002796554647951279,4.61965154280057,126,46,80,-1.127087565205476,-0.4711966973721116
50,20,0.03,-2544.2492805111006,-0.0005221705041745852,5.771525819636416,116,42,74,-1.1695973759660918,-1.3098563763627595
50,30,0.03,635.2150616441771,1.9393653998620716e-05,4.511317889039194,99,40,59,-1.2208540572820623,0.3534687985068846
50,40,0.03,-596.2268673822047,-0.00018211990107450004,4.525090964084448,93,39,54,-1.2320921446952784,-0.37334918335484235
50,50,0.03,93.40335384560625,-6.731960824565439e-05,4.580409451839859,79,31,48,-1.2986890217676021,0.05997008556288176
