ma_period_5min,ma_period_hourly,trailing_stop,pnl net,return,drawdown,total closed,won total,lost total,sharpe,sqn
25,20,0.05,-4793.155255612197,-0.0010073089118479395,6.653045239317669,47,9,38,-2.099002580507528,-4.034657547578574
25,25,0.05,-5265.4512054177185,-0.0010883606399476908,6.601069482329854,44,7,37,-2.1456842934866045,-4.792577253101577
25,30,0.05,-4897.100063269157,-0.0010146863386446912,6.904898404024129,42,7,35,-2.0423092712759763,-4.81538818280951
25,35,0.05,-4556.984754918025,-0.0009412052796666353,6.53707568674262,39,7,32,-2.097007699054951,-4.443407481369683
25,40,0.05,-4438.73089733572,-0.0009216822650901384,6.511728977328484,38,7,31,-2.0417448786609342,-4.283021012411989
25,45,0.05,-4546.010616653497,-0.0009475404218972455,6.5663936151246896,36,6,30,-2.1235348392836944,-4.7034249744309635
25,50,0.05,-4180.648831274488,-0.000847741186912325,5.924746881250443,34,6,28,-2.303179391910191,-4.490464558946814
25,55,0.05,-3846.786887263542,-0.0008141394071927553,5.513339120519726,31,6,25,-2.523152685991785,-4.124331336358807
35,10,0.05,-5245.688492293961,-0.0010326257310741744,6.645836116199697,50,8,42,-2.149084074635765,-4.896627699704824
35,15,0.05,-5110.5719653974575,-0.0009921916925801448,6.734151506928498,50,9,41,-2.1139304309475375,-4.455813596224292
35,20,0.05,-4738.443864993957,-0.0009948616468310632,6.7443850521174795,47,9,38,-2.079296760358016,-4.117421544512532
35,25,0.05,-5315.575015097036,-0.001098868954949067,6.6894451074960815,44,7,37,-2.157021876536834,-4.893499655117948
35,30,0.05,-4866.894940146312,-0.001008504981587715,6.884757366839262,42,7,35,-2.043248491368128,-4.798173370640778
35,35,0.05,-4532.881422416452,-0.0009364467792741159,6.5500218488329764,39,7,32,-2.0907609307965296,-4.355413935604489
35,40,0.05,-4452.18810896374,-0.0009244563299615064,6.536436802227894,38,7,31,-2.034020079215774,-4.275416273193392
35,45,0.05,-4546.112340915525,-0.0009475611987621028,6.566355389429392,36,6,30,-2.1235656817552893,-4.703594701516789
35,50,0.05,-4180.753682989073,-0.0008477625170452258,5.924704435357521,34,6,28,-2.3032184267618,-4.490651866491675
35,55,0.05,-3846.763021043485,-0.0008140955827609527,5.513210675350549,31,6,25,-2.5231650968414145,-4.124511229038399
45,10,0.05,-5498.291050109963,-0.0011062188397483578,6.909579284608824,50,8,42,-2.154490624865082,-5.147752379664949
45,15,0.05,-5286.621769865448,-0.0010595172386956206,6.941207241290025,50,9,41,-2.1095543126547107,-4.636611638517578
45,20,0.05,-4755.168988412069,-0.0010072335452700858,6.919043505593024,47,9,38,-2.0607797327878963,-3.9938466399972294
45,25,0.05,-5350.049378181484,-0.0011055342412164214,6.756014333098824,44,7,37,-2.1522666401700383,-5.016029999706547
45,30,0.05,-4927.042823970702,-0.0010196010254359764,6.971339583702334,42,7,35,-2.039785564011077,-4.951871867599945
45,35,0.05,-4603.237734093787,-0.0009507016137591725,6.618593582318239,39,7,32,-2.0874957491981383,-4.4960133700323
45,40,0.05,-4509.270174354973,-0.0009361793135077134,6.615282345365843,38,7,31,-2.033898792348893,-4.3603571036741995
45,45,0.05,-4496.123803986996,-0.0009368582595278336,6.547855620042217,36,6,30,-2.0962798385762476,-4.603779872119729
45,50,0.05,-4138.369715312546,-0.0008388290255715015,5.914753514508427,34,6,28,-2.2831265757415506,-4.385116715791156
45,55,0.05,-3730.5275742399526,-0.0007906992687509328,5.5059599830417945,31,6,25,-2.4818799970568404,-3.9974962506323655
55,10,0.05,-5431.935323814705,-0.0010942587628722177,6.825154494282983,50,8,42,-2.147407423820579,-5.067305495172917
55,15,0.05,-5214.618950014592,-0.0010446566876651134,6.8694404712822905,50,9,41,-2.107273653335247,-4.561603074768295
55,20,0.05,-4655.537813289619,-0.0009866719230980608,6.824958344600106,47,9,38,-2.0527274355959078,-3.8974204835610657
55,25,0.05,-5150.698970047783,-0.0010644993961678381,6.665063998911332,44,7,37,-2.144488276670013,-4.753610131075608
55,30,0.05,-4945.978432672007,-0.0010234944068341115,6.995102020939686,42,7,35,-2.0426891995365533,-4.968022251207746
55,35,0.05,-4594.016579350483,-0.0009488187081387713,6.609582817537773,39,7,32,-2.0851868087679066,-4.4900851250976785
55,40,0.05,-4544.6170726240325,-0.0009432190026651611,6.614634800819742,38,7,31,-2.0474874058652235,-4.403674794313236
55,45,0.05,-4504.092286019128,-0.0009384849293291508,6.555648549921506,36,6,30,-2.095333405088299,-4.607454458122108
55,50,0.05,-4172.567296626827,-0.0008457840069036342,5.914414900934143,34,6,28,-2.2861664855267194,-4.463278849667239
55,55,0.05,-3771.7874925034444,-0.0007990574707677685,5.512725144587079,31,6,25,-2.4825131448378355,-4.075877987296549
